395668,806,1
298086,806,1
275848,806,1
316297,806,1
290704,806,1
310513,806,1
8182,806,1
58772,806,1
272215,806,1
148187,806,1
173015,806,1
156098,806,1
247922,806,1
101990,806,1
50204,806,1
306260,804,1
156362,804,1
37391,804,1
320551,804,1
372493,804,1
332938,804,1
288576,804,1
105306,804,1
70410,804,1
72609,804,1
131988,803,1
70125,803,1
237052,803,1
122068,803,1
408527,803,1
101698,803,1
26444,803,1
48506,803,1
334358,803,1
33242,8,1
176090,798,1
60344,798,1
218039,798,1
13322,798,1
357383,798,1
163817,798,1
332632,798,1
69475,798,1
380564,798,1
382367,798,1
418666,798,1
53525,798,1
202796,798,1
133427,798,1
280187,798,1
238973,798,1
147830,798,1
349814,798,1
187852,798,1
246265,798,1
227566,798,1
35107,798,1
186415,798,1
220819,798,1
353410,798,1
381798,798,1
183903,798,1
220137,798,1
172521,798,1
204516,798,1
360408,798,1
110556,798,1
26334,798,1
170169,798,1
21693,798,1
403347,798,1
341904,798,1
185988,798,1
117666,798,1
153255,798,1
156588,798,1
243747,798,1
363003,798,1
43770,798,1
410100,798,1
55044,798,1
399696,798,1
323646,798,1
363312,798,1
373839,797,1
392268,797,1
2421,797,1
369013,797,1
240017,797,1
24148,794,1
184244,794,1
253364,794,1
76355,794,1
234569,794,1
411691,794,1
102619,794,1
350256,794,1
24639,794,1
279558,794,1
146943,794,1
67842,793,1
233724,793,1
49179,793,1
310452,793,1
404646,793,1
143004,793,1
258531,793,1
261847,793,1
315721,793,1
215435,790,1
384662,790,1
197783,790,1
393337,790,1
26633,790,1
172646,790,1
102385,790,1
99253,790,1
385005,790,1
231825,790,1
343626,790,1
57672,790,1
375894,790,1
268368,786,1
386385,786,1
87864,786,1
29982,786,1
316959,786,1
47607,786,1
381069,786,1
352923,786,1
9903,786,1
287151,786,1
315624,786,1
62943,786,1
310743,786,1
29851,786,1
413602,786,1
66162,786,1
137322,786,1
264807,786,1
332391,786,1
404607,786,1
251008,786,1
209784,786,1
407794,786,1
267514,786,1
341962,786,1
233419,786,1
284890,786,1
166363,786,1
83683,786,1
99808,786,1
282592,786,1
43309,786,1
227890,786,1
118279,786,1
346897,786,1
169234,786,1
293975,786,1
266594,786,1
116069,786,1
275009,786,1
172046,786,1
237566,786,1
52700,786,1
209885,786,1
153566,786,1
162032,786,1
173291,786,1
210860,786,1
361898,786,1
239819,786,1
331639,786,1
17285,786,1
99187,786,1
109684,786,1
2954,786,1
321419,786,1
273041,786,1
197968,786,1
287032,786,1
32347,786,1
203177,784,1
252410,784,1
102191,784,1
276448,784,1
32269,783,1
357345,783,1
48143,783,1
256955,783,1
29633,778,1
269069,778,1
55561,778,1
417544,777,1
286747,777,1
313891,777,1
108246,777,1
422058,777,1
93747,777,1
43572,777,1
65975,777,1
322399,777,1
316486,777,1
106520,777,1
123230,773,1
83288,773,1
394343,773,1
88181,773,1
400450,773,1
347740,773,1
177268,773,1
53513,773,1
141308,773,1
159461,773,1
807,773,1
210171,773,1
189690,773,1
344730,773,1
297748,773,1
201691,773,1
21907,773,1
184164,773,1
308635,773,1
179860,760,1
87031,760,1
383989,760,1
406768,760,1
47374,760,1
118027,760,1
110010,760,1
111684,760,1
16568,760,1
250037,760,1
259499,760,1
66221,760,1
109961,760,1
151163,760,1
66590,760,1
133701,758,1
267192,758,1
407277,756,1
294706,756,1
135239,756,1
188309,756,1
311104,756,1
36338,756,1
155129,750,1
29950,750,1
247696,750,1
261909,750,1
246750,748,1
255949,748,1
401872,748,1
354637,748,1
225139,748,1
118090,747,1
82859,747,1
377774,747,1
184109,747,1
16606,747,1
369631,747,1
80890,747,1
138256,747,1
119778,747,1
45201,747,1
75156,747,1
296454,747,1
236292,742,1
330747,742,1
367650,742,1
261522,742,1
158595,742,1
223626,742,1
421071,742,1
42529,742,1
175867,742,1
90607,742,1
34015,742,1
64996,742,1
186769,742,1
296587,742,1
26235,742,1
400989,742,1
26223,742,1
108915,742,1
274846,742,1
132538,742,1
55228,742,1
37925,742,1
311408,742,1
88322,742,1
13802,742,1
146915,742,1
209384,742,1
217678,742,1
206140,742,1
303466,742,1
350077,742,1
359312,740,1
386291,740,1
355775,740,1
53792,740,1
146987,740,1
404577,740,1
222604,740,1
289246,740,1
5578,740,1
57133,740,1
208390,740,1
299430,740,1
216081,740,1
40782,740,1
196926,740,1
308565,738,1
264792,738,1
291321,738,1
267519,738,1
31380,738,1
370459,738,1
31192,738,1
402922,738,1
340138,738,1
55367,738,1
409448,738,1
223604,738,1
163265,738,1
153011,738,1
275120,731,1
134153,731,1
102758,731,1
61447,731,1
83350,730,1
138669,730,1
99297,730,1
199698,730,1
22870,730,1
325231,73,1
246553,73,1
154354,729,1
72088,729,1
358054,729,1
82111,729,1
136369,729,1
70983,729,1
417023,729,1
8960,729,1
337700,722,1
410999,721,1
17252,721,1
372079,721,1
255632,721,1
283200,721,1
286950,721,1
243598,721,1
168832,721,1
399540,720,1
63378,72,1
394887,72,1
399630,72,1
107090,72,1
116504,718,1
113459,718,1
12542,718,1
181241,718,1
99015,718,1
2713,718,1
113911,718,1
102871,718,1
340483,718,1
412308,715,1
190707,715,1
164291,715,1
167764,715,1
334237,714,1
67990,71,1
207253,71,1
182640,71,1
93973,71,1
114895,71,1
59854,71,1
412384,71,1
81637,71,1
80703,71,1
403365,71,1
258904,71,1
329827,71,1
66203,71,1
91805,71,1
347773,71,1
333341,71,1
364070,71,1
209741,71,1
330611,71,1
373607,71,1
252695,698,1
21838,698,1
263684,698,1
67562,698,1
253866,698,1
146650,698,1
56623,698,1
59232,698,1
279460,697,1
193783,697,1
201174,697,1
404681,697,1
297050,695,1
391013,689,1
296885,689,1
39918,689,1
382026,689,1
1837,689,1
210297,689,1
378019,687,1
152092,687,1
95179,687,1
315788,687,1
279686,685,1
314504,685,1
201116,685,1
27269,685,1
229456,685,1
73027,685,1
266569,685,1
211774,685,1
88123,685,1
182890,685,1
39016,685,1
94385,685,1
311978,685,1
352196,685,1
201167,685,1
244202,685,1
338396,685,1
214001,685,1
342005,685,1
405104,685,1
179309,685,1
387443,685,1
255284,685,1
362294,685,1
379958,685,1
342988,685,1
204496,685,1
419026,685,1
9943,685,1
161503,685,1
158179,685,1
154870,685,1
207859,685,1
76285,685,1
37102,685,1
86056,685,1
75565,685,1
196891,685,1
76807,685,1
114850,685,1
131752,685,1
31894,685,1
340120,685,1
408988,685,1
254107,685,1
97210,685,1
150208,685,1
64909,685,1
234385,685,1
247186,685,1
156771,685,1
268647,685,1
209259,685,1
274779,685,1
100179,685,1
82998,685,1
216630,685,1
247608,685,1
331056,685,1
74739,685,1
194556,685,1
130815,685,1
418047,685,1
341004,685,1
422418,685,1
367125,685,1
309024,685,1
213930,685,1
109995,685,1
184494,685,1
116652,685,1
240048,685,1
71856,685,1
312996,685,1
308382,685,1
226461,685,1
116610,685,1
407688,685,1
235797,684,1
108580,684,1
298058,684,1
178196,684,1
327212,682,1
390974,682,1
219962,682,1
293498,682,1
221309,682,1
111956,682,1
79187,682,1
142082,682,1
6908,682,1
146696,682,1
45071,682,1
295100,682,1
14522,682,1
132712,682,1
134233,682,1
107641,682,1
393082,682,1
59251,682,1
213143,682,1
53284,682,1
142120,682,1
156205,682,1
157963,682,1
412138,682,1
390655,682,1
415993,682,1
418531,682,1
325485,682,1
60559,682,1
147337,682,1
348565,682,1
279979,682,1
191259,682,1
152349,682,1
302619,682,1
132870,682,1
374778,682,1
128247,682,1
101436,682,1
369543,682,1
204687,682,1
420704,676,1
295778,675,1
116875,675,1
184629,673,1
79794,671,1
64495,67,1
374464,669,1
175491,669,1
322095,669,1
400784,669,1
257131,663,1
21595,663,1
230066,663,1
287036,663,1
49389,663,1
351112,663,1
316153,663,1
126163,663,1
32272,661,1
154683,661,1
158793,661,1
39245,661,1
416852,66,1
380519,66,1
378473,66,1
241718,66,1
328760,66,1
340259,66,1
413459,66,1
80564,66,1
235196,66,1
253388,66,1
98516,66,1
350144,66,1
299711,66,1
369608,66,1
148475,66,1
423917,66,1
407273,66,1
347221,66,1
318562,66,1
131386,66,1
415807,66,1
185671,66,1
237637,66,1
70510,66,1
215410,66,1
405877,66,1
108925,66,1
374862,66,1
257607,66,1
311616,66,1
103233,66,1
253491,66,1
126198,66,1
103425,66,1
129000,66,1
302055,66,1
374502,66,1
273123,66,1
374739,66,1
166089,66,1
352974,66,1
254157,66,1
291513,66,1
45507,66,1
29889,66,1
231555,66,1
72066,66,1
317331,66,1
402585,66,1
315060,66,1
234933,66,1
126988,66,1
368434,66,1
7708,66,1
235810,66,1
74455,66,1
414415,66,1
311290,66,1
247807,66,1
266482,66,1
227212,66,1
31123,66,1
116607,66,1
120448,66,1
340332,66,1
408942,66,1
105333,66,1
388215,66,1
278109,66,1
112582,66,1
350872,66,1
394248,654,1
209910,653,1
250977,653,1
249438,652,1
73183,652,1
406789,652,1
297018,652,1
232257,652,1
334717,652,1
413213,652,1
26411,652,1
262706,652,1
69695,649,1
334414,649,1
142763,649,1
304682,648,1
300106,645,1
20904,645,1
37554,643,1
201879,643,1
254607,643,1
217731,643,1
3021,643,1
280533,643,1
23871,643,1
210225,643,1
125511,643,1
143949,643,1
369747,643,1
147996,643,1
50193,643,1
366115,643,1
416479,643,1
146131,643,1
404176,643,1
379117,643,1
26469,643,1
317059,643,1
337564,643,1
328618,643,1
313009,643,1
208186,643,1
165460,643,1
133514,643,1
34484,643,1
371651,643,1
66062,643,1
98348,643,1
18200,643,1
252281,643,1
209252,643,1
1637,642,1
116564,642,1
69820,642,1
136574,641,1
381974,641,1
163766,641,1
63371,641,1
192568,641,1
127691,639,1
323039,639,1
344618,639,1
408131,639,1
362084,639,1
187491,639,1
15394,639,1
302082,639,1
122184,639,1
396174,639,1
129159,630,1
357771,630,1
18645,630,1
136182,630,1
372487,630,1
27409,630,1
32254,630,1
350431,630,1
209377,630,1
25987,630,1
30598,630,1
394693,630,1
422299,630,1
200282,630,1
33098,630,1
38195,630,1
46394,630,1
398888,630,1
68831,630,1
61934,630,1
83930,630,1
119113,630,1
307552,630,1
300661,630,1
204142,630,1
76949,63,1
94136,63,1
82480,63,1
341020,625,1
247549,625,1
41208,625,1
51216,625,1
378153,625,1
263885,625,1
324875,625,1
33941,625,1
418411,625,1
56441,625,1
36000,621,1
218937,614,1
116289,614,1
215293,614,1
421639,614,1
132553,614,1
113281,614,1
380013,614,1
78686,614,1
262979,614,1
414292,614,1
104666,614,1
262355,614,1
30161,608,1
12227,608,1
7741,608,1
62609,608,1
153929,608,1
302666,608,1
324926,608,1
131123,608,1
208166,608,1
53024,608,1
30242,608,1
284516,608,1
304736,608,1
108742,608,1
144283,608,1
59038,608,1
58360,608,1
51433,608,1
391147,608,1
41170,608,1
20938,608,1
386355,608,1
251196,608,1
348948,608,1
36594,608,1
111489,608,1
42393,608,1
245913,608,1
320958,608,1
330726,606,1
48363,606,1
184467,606,1
153501,606,1
308877,606,1
27294,606,1
305142,606,1
340983,606,1
190725,606,1
148245,606,1
204054,606,1
314670,606,1
249414,606,1
298317,606,1
170577,606,1
321484,606,1
19405,606,1
130282,606,1
254707,606,1
146431,606,1
395533,606,1
31510,606,1
6172,606,1
343072,606,1
4390,606,1
17203,606,1
83629,606,1
34723,606,1
418920,606,1
324705,606,1
33633,606,1
31360,606,1
371033,606,1
155729,606,1
87674,606,1
107882,606,1
43541,606,1
160562,606,1
308273,606,1
228410,606,1
78647,606,1
228509,606,1
187808,606,1
119935,606,1
162871,606,1
156730,606,1
35173,606,1
78299,606,1
274874,606,1
85424,606,1
81830,606,1
127751,606,1
357881,606,1
324086,606,1
192503,606,1
28913,606,1
330220,605,1
96265,603,1
72209,603,1
107590,602,1
317947,602,1
337327,602,1
273483,602,1
6729,598,1
361542,598,1
196677,598,1
399702,598,1
94038,598,1
253230,598,1
122934,598,1
374073,598,1
423435,598,1
385548,598,1
128538,598,1
266265,598,1
53784,598,1
171042,598,1
246783,598,1
361470,598,1
409854,598,1
175602,598,1
224241,598,1
246255,598,1
303264,598,1
109479,598,1
12453,598,1
280485,598,1
226959,598,1
203139,598,1
7656,598,1
328428,598,1
53991,598,1
252387,598,1
132576,598,1
6360,598,1
280254,598,1
164544,598,1
398787,598,1
18873,598,1
47313,598,1
1482,598,1
96201,598,1
6322,598,1
189115,598,1
170938,598,1
184009,598,1
414151,598,1
159676,598,1
354493,598,1
88738,598,1
323236,598,1
84631,598,1
297622,598,1
343957,598,1
325783,598,1
55681,598,1
354688,598,1
60550,598,1
11653,598,1
38523,598,1
94855,598,1
42889,598,1
18313,598,1
353938,598,1
142440,598,1
308580,598,1
259173,598,1
114027,598,1
376683,598,1
76659,598,1
276594,598,1
245616,598,1
251505,598,1
155644,598,1
91135,598,1
347383,598,1
385744,598,1
177610,598,1
242641,598,1
110050,598,1
196066,598,1
332515,598,1
381919,598,1
359170,598,1
248341,598,1
254227,598,1
289075,598,1
74293,598,1
184114,598,1
298546,598,1
14380,598,1
298786,598,1
211513,598,1
408121,598,1
368701,598,1
358498,598,1
207700,598,1
54659,598,1
33145,598,1
232051,598,1
211315,598,1
355232,598,1
113315,598,1
54179,598,1
210326,598,1
248729,598,1
290444,598,1
23825,598,1
33038,598,1
17930,598,1
26105,598,1
117494,598,1
422894,598,1
288239,598,1
388844,598,1
225251,598,1
221348,598,1
34469,598,1
211625,598,1
140456,598,1
411815,598,1
314540,598,1
113330,598,1
318644,598,1
406454,598,1
251321,598,1
14777,598,1
402359,598,1
103124,598,1
62156,598,1
296897,598,1
12089,598,1
248885,598,1
412988,598,1
363080,598,1
191774,598,1
418586,598,1
403745,598,1
381221,598,1
161828,598,1
24620,598,1
33917,598,1
353405,598,1
142973,598,1
81491,598,1
247895,598,1
193100,598,1
84557,598,1
6245,598,1
205412,598,1
32867,598,1
40130,594,1
162491,594,1
10108,594,1
262267,594,1
38437,594,1
340783,594,1
172801,594,1
80076,594,1
118719,594,1
100095,594,1
152622,594,1
208197,590,1
34380,590,1
362499,590,1
390958,590,1
292084,590,1
126315,590,1
279420,590,1
267109,590,1
61771,590,1
361409,590,1
382715,590,1
12880,588,1
321367,588,1
145028,588,1
387439,588,1
6746,588,1
43343,588,1
7724,588,1
116780,588,1
347930,588,1
71225,588,1
366757,588,1
90811,588,1
30457,588,1
246319,588,1
140290,588,1
2074,588,1
145158,588,1
393288,588,1
275541,588,1
402255,588,1
261459,588,1
288828,588,1
353472,588,1
268257,588,1
309384,588,1
291468,588,1
167091,588,1
31644,587,1
21690,587,1
69837,587,1
232257,587,1
366897,587,1
9255,587,1
136950,587,1
56097,587,1
298246,587,1
131041,587,1
231640,587,1
411610,587,1
121279,587,1
149953,587,1
322938,587,1
146759,587,1
409625,587,1
260132,587,1
364121,587,1
249440,587,1
244340,587,1
151670,587,1
25966,587,1
51584,587,1
237191,587,1
239719,587,1
190184,587,1
252896,586,1
60917,586,1
404690,586,1
79835,586,1
83879,586,1
47455,586,1
147019,586,1
24133,586,1
311869,586,1
394631,586,1
320921,586,1
20642,586,1
26731,586,1
363887,586,1
63587,586,1
171287,586,1
11336,586,1
211075,586,1
136321,586,1
67474,586,1
242068,586,1
203149,586,1
112233,586,1
74440,586,1
245431,586,1
205984,586,1
53971,586,1
335818,586,1
268786,586,1
365809,586,1
16666,586,1
294178,586,1
367884,586,1
309270,586,1
224502,586,1
103461,586,1
273456,586,1
108477,586,1
54738,586,1
122013,586,1
415398,586,1
383394,586,1
49803,586,1
385878,58,1
185151,575,1
26130,575,1
389947,575,1
134645,575,1
410597,574,1
76876,574,1
67733,574,1
207413,574,1
310835,574,1
275019,574,1
96675,574,1
106986,574,1
399871,574,1
5566,574,1
357987,574,1
225920,570,1
49919,569,1
51124,569,1
346642,564,1
291814,563,1
48282,563,1
204459,563,1
160181,563,1
57661,563,1
308784,557,1
190566,557,1
162597,553,1
82164,552,1
75199,552,1
56117,552,1
138338,552,1
250457,552,1
85847,551,1
306379,551,1
103404,551,1
172569,548,1
62076,548,1
74106,547,1
373872,547,1
242547,547,1
217270,547,1
10966,547,1
301288,547,1
6895,547,1
57607,547,1
358195,547,1
44577,547,1
74748,547,1
365832,547,1
412734,547,1
158778,547,1
233925,547,1
97452,547,1
193431,547,1
23639,547,1
125008,547,1
80965,547,1
360772,547,1
247894,547,1
317597,547,1
33695,547,1
355010,547,1
20915,542,1
184767,535,1
58356,535,1
46329,534,1
138240,534,1
160278,534,1
146244,534,1
42171,534,1
342681,534,1
194715,534,1
109060,534,1
329728,534,1
262414,534,1
395257,534,1
194685,534,1
315274,534,1
15293,534,1
147398,534,1
171986,534,1
320717,534,1
214265,534,1
423419,534,1
48970,534,1
283439,534,1
20274,525,1
285480,524,1
357963,524,1
18938,524,1
219629,524,1
125778,523,1
309279,523,1
123930,523,1
164337,523,1
92547,523,1
301548,523,1
72166,523,1
163858,523,1
321298,523,1
322096,522,1
263761,522,1
401983,515,1
403403,515,1
155422,515,1
324765,515,1
314928,515,1
201048,514,1
416711,514,1
170186,51,1
350019,51,1
342294,508,1
352135,508,1
322957,508,1
916,508,1
847,508,1
211622,505,1
220340,503,1
339128,503,1
264152,503,1
63443,503,1
261875,503,1
78851,503,1
263749,503,1
263011,503,1
238180,503,1
56993,503,1
302443,503,1
257585,503,1
229433,503,1
249398,503,1
158525,503,1
291407,503,1
253538,503,1
220772,503,1
116594,503,1
87422,503,1
47797,503,1
82315,503,1
168496,503,1
332848,503,1
213010,503,1
294427,503,1
171241,503,1
366550,503,1
379105,503,1
302610,503,1
336927,503,1
326643,503,1
67398,503,1
20043,503,1
318528,503,1
182427,503,1
153237,503,1
314520,503,1
97239,503,1
263106,503,1
8397,503,1
124516,502,1
60520,502,1
127754,500,1
261824,500,1
2684,500,1
92012,500,1
357689,500,1
339513,500,1
16206,500,1
154182,500,1
144586,500,1
336373,4993,1
25452,4993,1
398589,4993,1
419443,4993,1
317336,4992,1
8078,4992,1
248671,4992,1
148831,4992,1
151894,4992,1
323677,4992,1
342094,4992,1
264526,4992,1
57916,4992,1
304960,4992,1
157240,4992,1
128447,4992,1
239042,4992,1
146387,4992,1
19643,4992,1
316076,4992,1
71687,4992,1
164621,4992,1
272,4992,1
250625,4992,1
92156,4992,1
156209,4992,1
63023,4992,1
295193,4992,1
360218,4992,1
14601,4992,1
348147,4992,1
235248,4992,1
317937,4992,1
47136,4992,1
156450,4992,1
83739,4992,1
144195,4992,1
326742,4992,1
138327,4992,1
266067,4992,1
236856,4992,1
207552,4992,1
70623,4992,1
13290,4992,1
411624,4992,1
59877,4992,1
352140,4992,1
158346,4992,1
269184,4992,1
264612,4992,1
189099,4992,1
130737,4992,1
88497,4992,1
287589,4992,1
249183,4992,1
14967,4992,1
118660,4992,1
318643,4992,1
418750,4992,1
51349,4992,1
158113,4992,1
200185,4992,1
153577,4992,1
293353,4992,1
165328,4992,1
43735,4992,1
336865,4992,1
311257,4992,1
156697,4992,1
313621,4992,1
124687,4992,1
355585,4992,1
196870,4992,1
329485,4992,1
336139,4992,1
294190,4992,1
189997,4992,1
129641,4988,1
230105,4988,1
376010,4986,1
74519,4985,1
63014,4985,1
26341,4985,1
316036,4985,1
151413,4985,1
145962,4985,1
344667,4985,1
161859,4985,1
271821,4982,1
71262,4982,1
127918,4982,1
377542,4982,1
108229,4982,1
129350,4982,1
238805,4982,1
47519,4982,1
56006,498,1
260704,4978,1
333593,4978,1
417420,4978,1
230808,4976,1
366483,4976,1
7296,4976,1
18306,4976,1
251781,4976,1
8073,4976,1
44682,4976,1
44673,4976,1
25545,4976,1
165558,4976,1
165606,4976,1
233190,4976,1
126945,4976,1
99039,4976,1
152286,4976,1
412374,4976,1
7893,4976,1
351558,4976,1
60231,4976,1
20043,4976,1
319305,4976,1
202581,4976,1
180306,4976,1
163152,4976,1
357924,4976,1
208698,4976,1
296220,4976,1
123162,4976,1
56856,4976,1
368676,4976,1
203799,4976,1
347157,4976,1
151803,4976,1
230919,4976,1
416004,4976,1
270532,4976,1
168391,4976,1
257725,4976,1
182452,4976,1
286639,4976,1
19363,4976,1
352423,4976,1
376471,4976,1
182425,4976,1
110193,4976,1
159874,4976,1
57465,4976,1
7293,4976,1
155020,4976,1
236680,4976,1
77446,4976,1
335089,4976,1
86011,4976,1
58612,4976,1
403447,4976,1
383989,4976,1
357163,4976,1
131626,4976,1
206896,4976,1
368161,4976,1
139813,4976,1
213505,4976,1
12827,4976,1
364844,4976,1
24902,4976,1
2366,4976,1
360044,4976,1
139886,4976,1
99182,4976,1
320879,4976,1
7292,4976,1
310106,4976,1
208733,4976,1
13916,4976,1
41564,4976,1
343895,4976,1
105559,4976,1
59731,4976,1
305746,4976,1
210253,4976,1
291919,4976,1
241228,4976,1
251203,4976,1
56225,4976,1
174488,4976,1
339608,4976,1
321139,4976,1
3442,4976,1
273520,4976,1
72829,4976,1
336247,4976,1
302279,4976,1
96197,4976,1
23510,4976,1
257747,4976,1
142799,4976,1
310445,4976,1
48311,4976,1
284339,4976,1
268283,4976,1
5888,4976,1
132113,4976,1
235784,4976,1
388103,4976,1
12038,4976,1
283631,4976,1
148463,4976,1
50924,4976,1
253676,4976,1
226796,4976,1
174563,4976,1
211943,4976,1
266729,4976,1
410447,4975,1
195817,4975,1
110479,4975,1
87918,4975,1
275019,4975,1
196038,4975,1
285270,4973,1
367525,4973,1
270262,4973,1
241437,4968,1
315956,4968,1
219218,4966,1
264434,4966,1
69899,4966,1
323837,4966,1
73934,4966,1
8144,4966,1
125597,4966,1
196232,4966,1
72332,4966,1
216127,4966,1
278374,4966,1
126474,4966,1
287478,4966,1
371289,4966,1
238887,4966,1
113199,4966,1
354252,4966,1
389589,4966,1
334299,4966,1
324769,4966,1
73369,4966,1
19867,4966,1
264804,4966,1
105187,4966,1
218851,4966,1
399453,4960,1
59323,4960,1
188095,4960,1
80082,4960,1
308172,4960,1
393132,4960,1
292902,4960,1
53067,4960,1
398428,4960,1
290516,4960,1
351233,4960,1
185660,4960,1
33830,4960,1
164206,4958,1
276708,4958,1
245554,4958,1
402759,4957,1
253974,4955,1
236973,4955,1
133618,4955,1
5524,4955,1
392866,4955,1
81274,4955,1
356476,4955,1
161420,4955,1
7418,4955,1
71669,4955,1
218321,4955,1
77339,4955,1
107342,4955,1
226394,4954,1
174917,4954,1
405589,4954,1
58038,4954,1
251694,4954,1
197655,4950,1
316692,4950,1
241413,4950,1
66498,4950,1
304317,4950,1
132573,4950,1
379803,4950,1
39837,4950,1
409755,4950,1
192906,4950,1
39816,4950,1
231094,4950,1
411826,4950,1
282720,4950,1
298900,4950,1
358279,4950,1
102385,4950,1
293614,4950,1
270568,4950,1
198883,4950,1
4900,4950,1
240133,4950,1
338260,4950,1
236626,4950,1
211003,4950,1
289849,4950,1
110753,4950,1
158669,4950,1
339401,4950,1
356789,4950,1
341933,4950,1
290735,4950,1
106994,4950,1
120545,4950,1
54266,4950,1
314360,4950,1
190787,4950,1
