4201,1
2721,1
3445,1
4163,1
967,1
3148,1
3004,1
4864,1
402,1
3161,1
2767,1
3779,1
1871,1
2791,1
3460,1
1393,1
2765,1
2537,1
2030,1
1116,1
3734,1
962,1
3734,1
2417,1
630,1
1102,1
2173,1
897,1
1667,1
4394,1
1346,1
4512,1
1102,1
4143,1
3665,1
1683,1
630,1
1769,1
3964,1
72,1
3152,1
3828,1
2791,1
4949,1
2537,1
1964,1
361,1
2424,1
4818,1
1393,1
3016,1
2217,1
1978,1
2545,1
1440,1
1892,1
4589,1
2173,1
2467,1
1679,1
2639,1
1972,1
1359,1
4978,1
4992,1
2313,1
588,1
2992,1
2664,1
2545,1
3323,1
606,1
1710,1
1272,1
1939,1
3323,1
1693,1
72,1
742,1
1435,1
1679,1
4079,1
3828,1
1892,1
1393,1
2721,1
1067,1
4558,1
4818,1
1885,1
4471,1
1115,1
4173,1
2031,1
1200,1
1393,1
4976,1
1102,1
2668,1
1031,1
3667,1
4143,1
3887,1
4079,1
1833,1
503,1
2422,1
4048,1
4044,1
1816,1
3376,1
474,1
168,1
4655,1
606,1
4864,1
1102,1
1861,1
1888,1
685,1
4536,1
4044,1
786,1
3266,1
2278,1
2217,1
4270,1
3925,1
3828,1
1916,1
3148,1
877,1
2020,1
1102,1
2883,1
1102,1
3618,1
2193,1
639,1
474,1
3734,1
2688,1
1416,1
2565,1
412,1
1399,1
2397,1
3536,1
1618,1
3073,1
4044,1
1203,1
4502,1
643,1
4444,1
4659,1
2175,1
3828,1
2082,1
3266,1
682,1
323,1
2913,1
4444,1
598,1
2447,1
962,1
3887,1
1892,1
2099,1
2699,1
121,1
946,1
1999,1
2767,1
2447,1
3828,1
1454,1
798,1
1393,1
437,1
1102,1
3266,1
790,1
3536,1
747,1
2768,1
4585,1
2031,1
474,1
3965,1
332,1
4850,1
416,1
3826,1
361,1
278,1
2928,1
2569,1
4504,1
4043,1
1749,1
2173,1
1710,1
4044,1
323,1
3910,1
4648,1
3727,1
2950,1
4043,1
1346,1
3263,1
3734,1
4976,1
3350,1
2217,1
4234,1
2598,1
606,1
66,1
1131,1
4282,1
3671,1
4585,1
2565,1
92,1
798,1
897,1
4502,1
2668,1
3016,1
2099,1
1291,1
3769,1
3173,1
2710,1
3734,1
1448,1
2954,1
2652,1
2217,1
2403,1
951,1
803,1
2981,1
121,1
4394,1
747,1
946,1
2217,1
121,1
715,1
265,1
4926,1
2138,1
1585,1
1679,1
1117,1
3650,1
738,1
361,1
1190,1
1272,1
3200,1
2217,1
4417,1
4756,1
2273,1
4414,1
3905,1
2879,1
4942,1
92,1
191,1
1520,1
3543,1
4373,1
3828,1
3191,1
503,1
1504,1
1356,1
141,1
1557,1
3828,1
4173,1
3990,1
4282,1
1861,1
310,1
1500,1
2954,1
1892,1
2596,1
191,1
4426,1
4325,1
293,1
3925,1
1594,1
3608,1
2652,1
4906,1
2217,1
42,1
3622,1
1013,1
897,1
547,1
1939,1
643,1
2459,1
4491,1
4933,1
4731,1
2031,1
1506,1
4048,1
359,1
2880,1
4850,1
215,1
4305,1
3152,1
4558,1
3170,1
2099,1
608,1
1031,1
4906,1
1890,1
608,1
2397,1
2448,1
3055,1
1102,1
4908,1
3093,1
293,1
121,1
3063,1
1356,1
66,1
2699,1
534,1
2569,1
4079,1
3090,1
3541,1
4337,1
4797,1
467,1
1559,1
4735,1
2537,1
3734,1
2403,1
1760,1
3018,1
563,1
1359,1
361,1
2901,1
1861,1
4718,1
4143,1
2499,1
1666,1
2278,1
3236,1
773,1
293,1
3687,1
4044,1
3622,1
154,1
503,1
4950,1
1679,1
4659,1
534,1
4585,1
4173,1
1116,1
293,1
2217,1
4325,1
1239,1
3925,1
4950,1
1602,1
2981,1
2954,1
786,1
4847,1
1677,1
95,1
1703,1
4042,1
3170,1
4540,1
3734,1
2721,1
4221,1
1018,1
793,1
4921,1
3134,1
931,1
4534,1
1342,1
1514,1
2403,1
3323,1
587,1
4450,1
4847,1
4950,1
2639,1
3971,1
4336,1
361,1
1346,1
586,1
515,1
1875,1
1102,1
4282,1
685,1
1944,1
3826,1
4512,1
2928,1
3580,1
3898,1
359,1
4585,1
4605,1
358,1
4444,1
3143,1
606,1
4171,1
1861,1
1346,1
2981,1
3734,1
1594,1
4847,1
3269,1
416,1
3148,1
1272,1
3291,1
4256,1
2180,1
2501,1
2821,1
621,1
2981,1
4267,1
598,1
3944,1
3323,1
4282,1
2102,1
1102,1
4049,1
2523,1
3828,1
4173,1
4850,1
1454,1
4394,1
3586,1
2278,1
3402,1
3734,1
962,1
2242,1
1788,1
1892,1
3898,1
1056,1
1679,1
4480,1
3593,1
4042,1
4926,1
4173,1
1581,1
2761,1
1067,1
804,1
806,1
3531,1
1557,1
2873,1
4282,1
429,1
1978,1
2569,1
3367,1
3828,1
1393,1
98,1
1816,1
4072,1
4585,1
141,1
10,1
798,1
3936,1
3828,1
586,1
3205,1
1166,1
3609,1
2730,1
4043,1
1875,1
3578,1
234,1
2915,1
4755,1
2991,1
4173,1
1190,1
4026,1
1892,1
3640,1
141,1
2891,1
4282,1
4480,1
1346,1
1679,1
4659,1
2397,1
4775,1
4818,1
2537,1
574,1
1861,1
1200,1
1346,1
1356,1
685,1
1102,1
1945,1
4992,1
1102,1
3227,1
2620,1
4760,1
2669,1
4234,1
1393,1
4650,1
2422,1
2856,1
2768,1
3826,1
4494,1
1102,1
2545,1
2217,1
4044,1
323,1
71,1
2403,1
598,1
3826,1
598,1
4512,1
1679,1
2915,1
121,1
4450,1
1661,1
3734,1
2786,1
740,1
205,1
4267,1
4197,1
2668,1
4480,1
1760,1
3411,1
1203,1
4871,1
793,1
2954,1
1923,1
1272,1
586,1
4600,1
1393,1
2569,1
1393,1
1103,1
4760,1
1892,1
437,1
2273,1
598,1
2888,1
3727,1
2031,1
4143,1
2020,1
2935,1
2639,1
4847,1
2911,1
4485,1
4234,1
798,1
3543,1
4079,1
941,1
4750,1
1749,1
1495,1
1056,1
2102,1
1667,1
2640,1
645,1
10,1
4659,1
1102,1
1760,1
818,1
35,1
2397,1
2664,1
166,1
953,1
4847,1
1131,1
1200,1
1102,1
1031,1
4394,1
3593,1
1999,1
1102,1
2397,1
3163,1
2447,1
2712,1
3828,1
3239,1
2278,1
698,1
3173,1
2821,1
168,1
4049,1
829,1
2360,1
1724,1
946,1
1916,1
3734,1
2869,1
1103,1
1210,1
4356,1
685,1
1183,1
4756,1
777,1
3363,1
2669,1
1223,1
685,1
4282,1
1203,1
2669,1
1892,1
962,1
1067,1
4992,1
1999,1
4043,1
1895,1
2173,1
4043,1
563,1
4357,1
3432,1
1134,1
1031,1
1193,1
2326,1
350,1
1618,1
3472,1
1102,1
2752,1
3502,1
3734,1
3910,1
3828,1
685,1
1272,1
3432,1
1719,1
4090,1
3820,1
2082,1
4173,1
1013,1
4049,1
4960,1
278,1
1787,1
2537,1
1100,1
215,1
3629,1
1200,1
798,1
1861,1
547,1
3347,1
4043,1
4955,1
3472,1
2052,1
1090,1
3205,1
4847,1
730,1
310,1
1318,1
2594,1
2954,1
3205,1
302,1
4693,1
2008,1
1850,1
1073,1
4005,1
1102,1
2592,1
2397,1
2910,1
1679,1
2305,1
141,1
1520,1
1098,1
2988,1
685,1
3828,1
2403,1
3727,1
4173,1
1090,1
2217,1
960,1
4536,1
1084,1
1352,1
1203,1
4394,1
2708,1
4043,1
1816,1
2849,1
2424,1
1499,1
2981,1
416,1
1556,1
1102,1
3828,1
1407,1
2772,1
2821,1
786,1
1356,1
1861,1
3593,1
3200,1
786,1
1346,1
1485,1
4427,1
1666,1
685,1
4847,1
1978,1
2569,1
2047,1
4394,1
685,1
3361,1
3323,1
3828,1
1067,1
4173,1
4921,1
3936,1
474,1
1340,1
1393,1
4173,1
1557,1
3126,1
2138,1
1200,1
3645,1
1272,1
3826,1
2193,1
3990,1
191,1
1861,1
4871,1
2318,1
3828,1
1978,1
4992,1
1393,1
1122,1
4864,1
4534,1
4992,1
4040,1
643,1
2394,1
3635,1
1089,1
3828,1
4949,1
3472,1
2746,1
1393,1
4137,1
2699,1
3990,1
1999,1
2808,1
671,1
1102,1
4043,1
1013,1
1884,1
2215,1
2278,1
2459,1
3671,1
1678,1
273,1
2255,1
588,1
2108,1
3432,1
4756,1
141,1
2664,1
3637,1
3608,1
2452,1
474,1
3152,1
3769,1
1346,1
2545,1
1710,1
1466,1
4325,1
4033,1
474,1
320,1
4049,1
2820,1
429,1
3205,1
3152,1
3152,1
3245,1
1102,1
963,1
3152,1
3734,1
4558,1
793,1
1346,1
66,1
3159,1
4090,1
720,1
4357,1
3350,1
1084,1
4659,1
1695,1
2397,1
1193,1
1031,1
66,1
1074,1
1943,1
4294,1
121,1
4026,1
1659,1
1203,1
4258,1
1053,1
10,1
3319,1
4044,1
361,1
4394,1
1352,1
4976,1
121,1
3826,1
3826,1
1393,1
4534,1
3828,1
4482,1
4954,1
2217,1
1861,1
3828,1
2138,1
1393,1
2278,1
3671,1
2545,1
187,1
2278,1
4371,1
946,1
1487,1
4042,1
4585,1
4585,1
1502,1
3828,1
2714,1
1056,1
4648,1
3350,1
3443,1
3323,1
4346,1
3161,1
2709,1
4525,1
4346,1
1500,1
1346,1
2447,1
4847,1
3105,1
4933,1
4044,1
758,1
1200,1
1749,1
872,1
1322,1
1999,1
4044,1
4394,1
1500,1
1875,1
1892,1
4170,1
798,1
3578,1
3826,1
1861,1
1393,1
3826,1
3585,1
1102,1
4173,1
1466,1
1602,1
3538,1
4044,1
4044,1
3085,1
2283,1
598,1
3662,1
145,1
4044,1
66,1
3075,1
2390,1
4043,1
2954,1
361,1
760,1
4371,1
2928,1
1749,1
2278,1
4427,1
416,1
1190,1
2242,1
1346,1
3618,1
1393,1
587,1
4394,1
3103,1
1346,1
3191,1
4864,1
1742,1
4043,1
474,1
534,1
2109,1
2928,1
1393,1
3347,1
1987,1
4616,1
2448,1
4305,1
3173,1
1102,1
2744,1
2036,1
1892,1
2031,1
1134,1
141,1
4368,1
4044,1
4043,1
1875,1
1835,1
963,1
1056,1
1031,1
4270,1
1643,1
4850,1
2073,1
1875,1
1356,1
3955,1
4173,1
4536,1
4471,1
3828,1
4919,1
3828,1
2569,1
4079,1
168,1
4864,1
4950,1
586,1
2422,1
2721,1
1999,1
4765,1
4170,1
3105,1
3885,1
2436,1
4942,1
1679,1
1764,1
3173,1
2954,1
1393,1
2545,1
3323,1
798,1
10,1
4099,1
2639,1
3291,1
3065,1
2828,1
3828,1
4536,1
1056,1
608,1
416,1
2970,1
1679,1
168,1
1810,1
598,1
4173,1
222,1
4667,1
1370,1
2928,1
4078,1
1683,1
1875,1
4480,1
2397,1
3376,1
4394,1
3826,1
594,1
535,1
2791,1
4860,1
1131,1
4648,1
2318,1
1916,1
3828,1
2193,1
1412,1
1485,1
1840,1
1393,1
598,1
4502,1
412,1
1407,1
4198,1
1557,1
4044,1
1892,1
4585,1
1999,1
3826,1
474,1
4992,1
4173,1
1393,1
1597,1
4394,1
3835,1
588,1
1999,1
1816,1
3074,1
3826,1
2124,1
198,1
4659,1
1999,1
141,1
120,1
66,1
4044,1
2313,1
4724,1
1999,1
4950,1
503,1
2886,1
1454,1
1667,1
4044,1
1062,1
4044,1
1393,1
4368,1
2448,1
3289,1
4173,1
1618,1
2403,1
1742,1
3898,1
66,1
4048,1
121,1
1272,1
4044,1
4667,1
1250,1
4768,1
933,1
4173,1
2286,1
3090,1
598,1
1131,1
2193,1
4173,1
3898,1
361,1
361,1
1594,1
4282,1
415,1
1861,1
2278,1
2639,1
4444,1
1861,1
2654,1
2482,1
2066,1
3828,1
1679,1
3350,1
4170,1
547,1
1393,1
4044,1
1250,1
4170,1
1999,1
2721,1
265,1
4764,1
1318,1
4173,1
3578,1
2128,1
2193,1
4427,1
3936,1
2928,1
4818,1
4043,1
141,1
3205,1
2140,1
1602,1
4850,1
24,1
2008,1
2099,1
3826,1
4478,1
1275,1
2278,1
1370,1
3323,1
4186,1
1308,1
4975,1
2397,1
4605,1
3734,1
1024,1
255,1
1056,1
4171,1
3088,1
3319,1
13,1
1999,1
4322,1
718,1
3609,1
2217,1
1340,1
3148,1
3828,1
3034,1
3484,1
1090,1
3828,1
3323,1
4170,1
962,1
3828,1
946,1
1324,1
474,1
4173,1
241,1
3828,1
1393,1
1487,1
4864,1
3734,1
416,1
1357,1
2970,1
2545,1
1067,1
2170,1
1861,1
1067,1
2639,1
2047,1
3828,1
3323,1
4043,1
1102,1
66,1
1615,1
121,1
121,1
1557,1
4394,1
4512,1
4847,1
2242,1
361,1
2768,1
1565,1
219,1
4554,1
3828,1
1861,1
2664,1
4976,1
2511,1
598,1
1399,1
2613,1
191,1
4043,1
4660,1
133,1
598,1
2721,1
2565,1
3835,1
1356,1
4502,1
1102,1
4480,1
2900,1
4648,1
2482,1
3577,1
861,1
4129,1
2161,1
1115,1
1203,1
3602,1
121,1
2664,1
1916,1
2448,1
1892,1
3545,1
946,1
1393,1
3609,1
3936,1
2318,1
474,1
4043,1
2721,1
1557,1
1840,1
1356,1
1978,1
4960,1
3828,1
133,1
1013,1
2187,1
2031,1
1968,1
4733,1
3152,1
3828,1
1782,1
4325,1
594,1
1892,1
2403,1
4966,1
2537,1
3136,1
1102,1
1861,1
4079,1
4225,1
2217,1
1764,1
66,1
2459,1
4043,1
3614,1
643,1
587,1
2760,1
503,1
3305,1
4982,1
2669,1
3462,1
4170,1
4044,1
4044,1
3835,1
4480,1
1423,1
1346,1
2440,1
2537,1
2545,1
3734,1
4478,1
3828,1
2772,1
1861,1
4173,1
1861,1
2138,1
2099,1
3828,1
4605,1
3484,1
416,1
1487,1
66,1
2849,1
3910,1
3936,1
4708,1
4282,1
4760,1
4072,1
1393,1
4718,1
1346,1
2173,1
1892,1
3105,1
3451,1
3826,1
3269,1
1840,1
1840,1
742,1
3580,1
296,1
265,1
4287,1
416,1
3578,1
2559,1
2592,1
412,1
1097,1
1393,1
3635,1
2497,1
3826,1
3472,1
3152,1
121,1
3092,1
2138,1
2,1
4368,1
4022,1
4043,1
4039,1
2031,1
598,1
4569,1
3432,1
310,1
4043,1
2569,1
1115,1
1581,1
2051,1
3734,1
255,1
3887,1
1000,1
472,1
1514,1
1760,1
1499,1
3105,1
343,1
586,1
4926,1
4536,1
2640,1
2699,1
2545,1
4960,1
4270,1
141,1
2791,1
2872,1
2217,1
66,1
4617,1
2913,1
3105,1
1861,1
1541,1
4744,1
2928,1
4906,1
1062,1
1597,1
4850,1
3941,1
3350,1
3828,1
1923,1
3323,1
4098,1
2928,1
1425,1
1102,1
4173,1
3152,1
3938,1
4044,1
1472,1
474,1
4015,1
2482,1
4282,1
4305,1
256,1
4648,1
4864,1
1760,1
3828,1
161,1
4966,1
2954,1
2429,1
4648,1
1193,1
4976,1
4044,1
3828,1
2954,1
2138,1
3835,1
4043,1
3016,1
643,1
630,1
4519,1
4009,1
1407,1
3102,1
3875,1
3291,1
4850,1
1356,1
777,1
3734,1
4394,1
1393,1
4474,1
4287,1
4648,1
697,1
3906,1
2545,1
2459,1
4287,1
4871,1
3828,1
4926,1
4976,1
2511,1
786,1
3806,1
3878,1
1090,1
2569,1
1143,1
1910,1
2318,1
4044,1
4745,1
2569,1
3734,1
4687,1
3323,1
4131,1
2879,1
503,1
1900,1
3004,1
4044,1
1831,1
4394,1
4282,1
4442,1
4048,1
3968,1
3327,1
598,1
2430,1
1393,1
2224,1
1936,1
2545,1
474,1
296,1
4659,1
1352,1
3323,1
4107,1
798,1
3200,1
1472,1
2929,1
4234,1
4775,1
1102,1
4048,1
2217,1
222,1
1000,1
2991,1
3466,1
1049,1
1760,1
4605,1
1816,1
4170,1
4775,1
2928,1
4008,1
15,1
3500,1
4480,1
1077,1
1103,1
3319,1
1393,1
4173,1
3853,1
3152,1
1346,1
2864,1
2482,1
2102,1
1487,1
2193,1
4504,1
3984,1
402,1
3968,1
4655,1
323,1
326,1
3152,1
4427,1
4183,1
4173,1
4966,1
3990,1
2099,1
4137,1
4044,1
1495,1
4818,1
3728,1
4536,1
3623,1
3207,1
1102,1
1031,1
2860,1
798,1
2217,1
4282,1
3578,1
4043,1
4731,1
3474,1
3635,1
2664,1
4282,1
474,1
2988,1
2397,1
1487,1
4775,1
474,1
4282,1
3474,1
3473,1
1049,1
4173,1
2031,1
3545,1
4512,1
121,1
1090,1
1133,1
474,1
4163,1
3323,1
416,1
3092,1
474,1
2569,1
3460,1
1150,1
2318,1
4950,1
3609,1
3323,1
2318,1
2173,1
3016,1
2011,1
361,1
265,1
748,1
2565,1
1892,1
1272,1
2981,1
141,1
1399,1
4043,1
4240,1
1090,1
2459,1
4465,1
1964,1
4976,1
4049,1
798,1
3828,1
3323,1
4976,1
4744,1
234,1
4322,1
1916,1
786,1
3319,1
4992,1
2709,1
1878,1
4605,1
2639,1
2840,1
4336,1
4388,1
1742,1
2193,1
2640,1
2856,1
2138,1
3637,1
598,1
2928,1
361,1
2639,1
861,1
2891,1
3126,1
1944,1
361,1
818,1
2217,1
382,1
730,1
3266,1
1487,1
2372,1
3734,1
3828,1
1370,1
1116,1
4976,1
1892,1
2447,1
4659,1
588,1
2847,1
1708,1
2403,1
3323,1
2511,1
2141,1
4245,1
783,1
3274,1
3635,1
1833,1
1346,1
4282,1
747,1
3410,1
3872,1
1322,1
4921,1
3828,1
373,1
3828,1
316,1
2093,1
1486,1
4044,1
1102,1
3984,1
1094,1
3893,1
3205,1
2916,1
3990,1
598,1
2138,1
793,1
3111,1
1346,1
3635,1
1999,1
66,1
4090,1
3365,1
3291,1
296,1
2140,1
1393,1
1999,1
350,1
416,1
2397,1
3013,1
1710,1
3239,1
2537,1
798,1
2259,1
3502,1
3578,1
4958,1
3763,1
3323,1
2124,1
2144,1
361,1
1679,1
124,1
4504,1
1346,1
2639,1
3971,1
2124,1
4992,1
4847,1
1618,1
2273,1
2482,1
4280,1
4976,1
4775,1
2482,1
4976,1
1079,1
2259,1
66,1
4687,1
3545,1
1832,1
606,1
1200,1
13,1
721,1
4438,1
3624,1
1272,1
66,1
2403,1
4371,1
598,1
4043,1
1050,1
3734,1
2397,1
3635,1
3734,1
1846,1
2082,1
1393,1
3839,1
817,1
2994,1
437,1
1945,1
4534,1
4760,1
786,1
1861,1
2403,1
2611,1
66,1
255,1
4871,1
4044,1
3472,1
598,1
2772,1
2545,1
102,1
1067,1
4043,1
4992,1
1605,1
2082,1
1370,1
1454,1
2099,1
1399,1
1467,1
2954,1
1742,1
798,1
4747,1
3828,1
3828,1
4500,1
474,1
296,1
2294,1
2409,1
3432,1
4043,1
104,1
3191,1
1466,1
798,1
4427,1
3593,1
4722,1
574,1
2403,1
3734,1
897,1
2318,1
3828,1
2537,1
3323,1
1999,1
1453,1
1291,1
1918,1
1393,1
1126,1
4992,1
3734,1
3828,1
1487,1
1193,1
2869,1
2167,1
2613,1
4044,1
606,1
1093,1
914,1
2821,1
3828,1
1447,1
2422,1
310,1
3828,1
4589,1
3828,1
191,1
2791,1
4427,1
812,1
1318,1
1393,1
4079,1
1494,1
551,1
1031,1
523,1
2810,1
1810,1
1272,1
2109,1
1895,1
3623,1
1557,1
3614,1
598,1
4659,1
4120,1
1923,1
4282,1
361,1
3171,1
1835,1
3205,1
663,1
1472,1
790,1
2565,1
862,1
803,1
4847,1
1968,1
1499,1
3319,1
4491,1
756,1
818,1
2099,1
310,1
4847,1
689,1
1875,1
2001,1
4775,1
2631,1
1352,1
3898,1
4282,1
416,1
2915,1
4756,1
3609,1
4044,1
1999,1
1393,1
1761,1
1760,1
4731,1
1393,1
1203,1
3152,1
2138,1
4919,1
2791,1
598,1
1755,1
1833,1
2173,1
4044,1
1679,1
3173,1
4659,1
2138,1
1103,1
4992,1
4687,1
3990,1
2102,1
4427,1
960,1
1875,1
1618,1
4049,1
2047,1
4043,1
4504,1
523,1
2448,1
4195,1
4043,1
3990,1
4992,1
3411,1
1839,1
3956,1
4710,1
1330,1
1346,1
1861,1
1878,1
4871,1
2928,1
2187,1
2795,1
4356,1
2278,1
1522,1
2259,1
2639,1
1056,1
598,1
1978,1
3734,1
2108,1
608,1
4173,1
598,1
2435,1
1875,1
3350,1
2413,1
3990,1
2928,1
4647,1
4044,1
13,1
2477,1
2745,1
1679,1
2184,1
3828,1
4659,1
4406,1
3624,1
3585,1
3828,1
1910,1
3205,1
104,1
715,1
4480,1
2954,1
503,1
3545,1
4170,1
685,1
1956,1
2592,1
219,1
412,1
1346,1
4992,1
4818,1
168,1
1916,1
2435,1
1999,1
1835,1
946,1
2683,1
1810,1
535,1
1719,1
3930,1
3614,1
1816,1
3906,1
552,1
798,1
219,1
2193,1
4744,1
4287,1
4871,1
2413,1
4043,1
4480,1
2954,1
215,1
2173,1
3828,1
4044,1
1710,1
1762,1
1102,1
1291,1
2592,1
1892,1
1090,1
4078,1
4542,1
474,1
3734,1
297,1
606,1
1346,1
4708,1
2051,1
2417,1
4044,1
4775,1
1618,1
66,1
2973,1
630,1
587,1
2424,1
2397,1
824,1
653,1
2565,1
4472,1
4173,1
3291,1
1272,1
4966,1
586,1
3545,1
416,1
4173,1
786,1
1816,1
3971,1
4648,1
3763,1
682,1
1393,1
2639,1
2051,1
606,1
1131,1
1708,1
3955,1
4860,1
3152,1
3042,1
625,1
2569,1
1102,1
962,1
4173,1
4745,1
2138,1
3016,1
4394,1
1074,1
4091,1
1999,1
219,1
3839,1
1556,1
2916,1
3016,1
1026,1
3898,1
3538,1
3473,1
2482,1
1886,1
534,1
3936,1
4079,1
3376,1
3263,1
1272,1
1884,1
102,1
416,1
1943,1
1239,1
3304,1
3990,1
738,1
4048,1
1272,1
2596,1
3828,1
798,1
3826,1
682,1
2403,1
773,1
4267,1
1067,1
1816,1
4319,1
4724,1
416,1
4090,1
4928,1
4143,1
1203,1
2664,1
798,1
2654,1
4044,1
2891,1
1495,1
4848,1
742,1
1861,1
3828,1
3016,1
361,1
773,1
951,1
1892,1
4282,1
4976,1
1268,1
3781,1
1116,1
793,1
4368,1
1816,1
2440,1
2030,1
3328,1
1500,1
4305,1
4043,1
4659,1
3828,1
4112,1
685,1
2582,1
4724,1
547,1
4729,1
191,1
1972,1
3205,1
4044,1
3769,1
3173,1
361,1
2448,1
148,1
2768,1
2746,1
1861,1
3635,1
4642,1
1501,1
4993,1
1892,1
3004,1
2828,1
2954,1
1102,1
3898,1
2047,1
2435,1
598,1
4044,1
879,1
1393,1
1618,1
4042,1
1481,1
3806,1
4234,1
1203,1
4919,1
3418,1
2108,1
4234,1
1272,1
416,1
2664,1
2397,1
598,1
2746,1
2639,1
1102,1
2981,1
594,1
3472,1
3828,1
4605,1
4500,1
4662,1
4818,1
3602,1
598,1
4760,1
3085,1
1618,1
685,1
3152,1
738,1
3170,1
2288,1
4667,1
1810,1
794,1
296,1
1892,1
1850,1
685,1
2537,1
1352,1
4756,1
1742,1
1339,1
3853,1
3134,1
416,1
2482,1
4841,1
1346,1
3828,1
534,1
416,1
2821,1
141,1
3323,1
4370,1
1283,1
4818,1
2158,1
66,1
4079,1
3350,1
3856,1
1167,1
1667,1
1704,1
1784,1
1707,1
2082,1
1833,1
3828,1
4942,1
2856,1
2448,1
1512,1
4322,1
92,1
4129,1
1840,1
1719,1
3383,1
3436,1
121,1
3875,1
2278,1
1916,1
1514,1
3323,1
2273,1
639,1
4048,1
4371,1
1168,1
412,1
793,1
1501,1
2273,1
2537,1
1056,1
4424,1
1359,1
293,1
4173,1
3734,1
2128,1
4502,1
3971,1
145,1
3826,1
3163,1
3472,1
590,1
3624,1
3323,1
3016,1
4007,1
2537,1
20,1
296,1
3004,1
4760,1
1495,1
3191,1
1013,1
441,1
402,1
2592,1
4287,1
1892,1
3102,1
1679,1
3123,1
742,1
4659,1
2569,1
3571,1
4926,1
798,1
4388,1
3906,1
2136,1
1272,1
246,1
4864,1
4744,1
3683,1
4976,1
2699,1
26,1
4143,1
3092,1
102,1
3173,1
4022,1
1997,1
2872,1
2148,1
4950,1
2403,1
606,1
4044,1
3710,1
4394,1
3323,1
4512,1
3200,1
1393,1
2744,1
1526,1
4802,1
1760,1
4919,1
747,1
2108,1
4282,1
3828,1
361,1
2448,1
3323,1
3480,1
2432,1
4394,1
4765,1
4173,1
682,1
2397,1
4022,1
1013,1
2954,1
588,1
3875,1
794,1
3080,1
3971,1
4525,1
1346,1
4525,1
963,1
4976,1
4585,1
2278,1
1067,1
2565,1
3127,1
1509,1
3971,1
3410,1
4847,1
1102,1
3826,1
2579,1
2721,1
1861,1
1031,1
3258,1
1102,1
3148,1
4091,1
4129,1
4926,1
4513,1
547,1
3578,1
4402,1
3828,1
2217,1
1077,1
4090,1
4044,1
141,1
2173,1
3828,1
654,1
3586,1
3578,1
4480,1
2611,1
1918,1
4847,1
4335,1
1168,1
4392,1
2565,1
1621,1
1408,1
3225,1
1131,1
102,1
3289,1
2450,1
3831,1
3828,1
2631,1
1084,1
4992,1
1332,1
4197,1
2217,1
3734,1
1760,1
3990,1
2928,1
4256,1
4173,1
4690,1
3763,1
412,1
2180,1
4966,1
361,1
361,1
326,1
2721,1
804,1
3734,1
3968,1
1200,1
2093,1
2699,1
3455,1
121,1
3195,1
3102,1
1677,1
4043,1
1899,1
2482,1
2138,1
3205,1
2482,1
1466,1
429,1
1393,1
4525,1
1031,1
3734,1
3365,1
4585,1
3828,1
2403,1
2559,1
4267,1
2447,1
219,1
962,1
598,1
2537,1
586,1
2082,1
4771,1
3004,1
1393,1
598,1
2224,1
3938,1
2565,1
234,1
4129,1
4043,1
685,1
1892,1
3734,1
2891,1
4913,1
4818,1
1393,1
2278,1
4605,1
3828,1
1861,1
3938,1
3958,1
1203,1
1611,1
1346,1
